config,media,mediana,max,min
165_pc0.8_pm0.01_roleta_pop100_gen100_elitTrue_drop,0.9490766035382646,0.9362453270097109,0.9999983119272745,0.7857513326189123
166_pc0.8_pm0.01_roleta_pop100_gen100_elitFalse_cross,2.0607342778595727,2.061118047872076,2.062606731992717,2.0538497864427887
167_pc0.8_pm0.01_roleta_pop100_gen100_elitFalse_drop,0.9155069400377387,0.936237657264765,0.999924038621121,0.7856319277921304
168_pc0.8_pm0.01_torneio_pop20_gen50_elitTrue_cross,2.0606527822413763,2.0614354437539246,2.062611862753255,2.031952204494124
169_pc0.8_pm0.01_torneio_pop20_gen50_elitTrue_drop,0.7531204991849774,0.7857476196466794,0.9999983119272745,0.22639290947468438
170_pc0.8_pm0.01_torneio_pop20_gen50_elitFalse_cross,2.061935146189615,2.062236918217312,2.0626118568563254,2.060429500175043
171_pc0.8_pm0.01_torneio_pop20_gen50_elitFalse_drop,0.7804260433115427,0.9052994235882048,0.9362453249998421,0.28881159895641506
172_pc0.8_pm0.01_torneio_pop20_gen100_elitTrue_cross,2.0514750893452347,2.0614384754645547,2.062611708983866,1.9071935795381572
173_pc0.8_pm0.01_torneio_pop20_gen100_elitTrue_drop,0.8348880779358415,0.9356823656965246,0.9362453276558464,0.2888119610252498
174_pc0.8_pm0.01_torneio_pop20_gen100_elitFalse_cross,2.061888708438844,2.0616757766589746,2.0626118568563254,2.060429500175043
175_pc0.8_pm0.01_torneio_pop20_gen100_elitFalse_drop,0.8548654117979396,0.9353552546205137,0.9999983119272745,0.6194981204963854
176_pc0.8_pm0.01_torneio_pop50_gen50_elitTrue_cross,2.0622691731649017,2.0626111027123613,2.0626118702521774,2.0614156550625102
177_pc0.8_pm0.01_torneio_pop50_gen50_elitTrue_drop,0.8818710884815376,0.9362452558956422,0.9999983119272745,0.3691276650919604
178_pc0.8_pm0.01_torneio_pop50_gen50_elitFalse_cross,2.061975342852141,2.062236918217312,2.0626118702521774,2.060429500175043
179_pc0.8_pm0.01_torneio_pop50_gen50_elitFalse_drop,0.9182857056922984,0.9362452969146067,0.9999983119272745,0.7857511912851748
180_pc0.8_pm0.01_torneio_pop50_gen100_elitTrue_cross,2.0620626139079126,2.0623977041452624,2.0626118702521774,2.060429500175043
181_pc0.8_pm0.01_torneio_pop50_gen100_elitTrue_drop,0.9019630200482126,0.936245237001609,0.9999983119272745,0.619499429816467
182_pc0.8_pm0.01_torneio_pop50_gen100_elitFalse_cross,2.062267956670199,2.062610575980286,2.0626118702521774,2.060429500175043
183_pc0.8_pm0.01_torneio_pop50_gen100_elitFalse_drop,0.9156540991110128,0.9362452312571795,0.9362453277572476,0.6194994367628056
184_pc0.8_pm0.01_torneio_pop100_gen50_elitTrue_cross,2.0625256162639007,2.0626116200171056,2.0626118702521774,2.0614156550625102
185_pc0.8_pm0.01_torneio_pop100_gen50_elitTrue_drop,0.930462574442241,0.9362453181416952,0.9999983119272745,0.7857513072368779
186_pc0.8_pm0.01_torneio_pop100_gen50_elitFalse_cross,2.06253847561834,2.062611457623527,2.0626118702521774,2.061438459586549
187_pc0.8_pm0.01_torneio_pop100_gen50_elitFalse_drop,0.9254460386638392,0.9362452883924562,0.9999983119272745,0.7857512437981772
188_pc0.8_pm0.01_torneio_pop100_gen100_elitTrue_cross,2.062518851834655,2.062611457623527,2.0626118702521774,2.0614384913425607
189_pc0.8_pm0.01_torneio_pop100_gen100_elitTrue_drop,0.91773269998533,0.9362452963301371,0.9362453277232086,0.785751263768783
190_pc0.8_pm0.01_torneio_pop100_gen100_elitFalse_cross,2.062490010294931,2.062611457623527,2.0626118702521774,2.0614156550625102
191_pc0.8_pm0.01_torneio_pop100_gen100_elitFalse_drop,0.9354781331198146,0.9362453171083192,0.9999983119272745,0.7857512869173426
192_pc0.8_pm0.05_roleta_pop20_gen50_elitTrue_cross,2.0621658591637644,2.0625409775707624,2.0626118334716548,2.060104735943124
193_pc0.8_pm0.05_roleta_pop20_gen50_elitTrue_drop,0.9362142529110251,0.936245217447452,0.9997552494250111,0.7857506257988621
194_pc0.8_pm0.05_roleta_pop20_gen50_elitFalse_cross,2.0440489903190646,2.0520783010813206,2.062215534127823,1.992283364968874
195_pc0.8_pm0.05_roleta_pop20_gen50_elitFalse_drop,0.8800658484856512,0.9300914993004075,0.9361832513059108,0.6073126443908029
196_pc0.8_pm0.05_roleta_pop20_gen100_elitTrue_cross,2.0625248450009255,2.0626103596133567,2.0626118702521774,2.061438375575395
197_pc0.8_pm0.05_roleta_pop20_gen100_elitTrue_drop,0.9439631492244398,0.9362453185080291,0.9999983119272745,0.7857495508125877
198_pc0.8_pm0.05_roleta_pop20_gen100_elitFalse_cross,2.0428579579184096,2.0453167223814535,2.0625807805369654,1.9655401201253928
